pH,Hardness,Solids,Chlorine,Sulfate,Lead,Mercury,Coliform,Quality
8.2,385.8,166.6,1.765,94.9,0.01396,0.00134,3,Trung bình
8.17,198.2,280.4,7.589,1279.2,0.0404,0.0003,3000,Nguy hiểm
8.12,125.0,408.5,8.69,140.4,0.0185,0.00748,18,Nguy hiểm
7.87,104.4,376.6,1.025,115.9,0.00196,0.00042,14,Tốt
6.24,341.8,167.9,0.303,55.4,0.00217,0.00105,12,Trung bình
7.21,624.3,1016.1,0.769,154.9,0.00425,0.00712,358,Kém
7.78,208.2,123.4,1.988,160.8,0.00336,0.00104,10,Tốt
7.12,758.4,245.5,0.439,116.6,0.08566,0.00062,278,Nguy hiểm
10.15,522.6,271.4,0.911,311.5,0.00565,0.00135,511,Kém
7.4,554.7,2940.1,9.664,166.3,0.00266,0.00288,11,Nguy hiểm
7.83,192.7,336.6,0.459,96.9,0.0053,0.00118,1,Tốt
8.19,199.5,347.9,0.594,201.6,0.00015,0.00094,22,Tốt
7.38,145.2,456.2,1.599,198.5,4e-05,0.00048,7,Tốt
6.26,159.6,269.8,1.87,191.8,0.01297,0.0006,59,Trung bình
5.43,163.7,132.4,1.049,297.2,0.18205,0.00072,8,Nguy hiểm
9.88,140.5,1767.1,1.706,626.7,0.00238,0.00135,700,Kém
7.01,114.6,152.8,0.733,96.2,0.00108,8e-05,5,Tốt
7.27,665.7,1634.0,0.643,44.9,0.02056,0.00047,265,Kém
6.17,197.6,215.6,0.889,185.0,0.00029,0.00121,104,Trung bình
7.67,128.2,316.9,0.528,103.4,0.00491,0.00095,16,Tốt
7.3,742.8,1035.5,4.567,1170.2,0.00266,0.00055,22,Nguy hiểm
7.84,185.2,112.4,3.46,205.6,0.00648,0.00369,0,Trung bình
5.19,174.3,290.2,4.388,123.4,0.03678,3e-05,574,Kém
7.0,703.4,262.7,4.914,143.5,0.02316,0.00033,738,Kém
9.82,148.8,1690.0,0.374,638.1,0.0074,0.00049,18,Kém
6.9,104.6,473.3,1.351,192.0,0.00263,0.00064,12,Tốt
6.9,135.6,245.4,1.363,82.9,0.00389,0.0006,3,Tốt
7.57,164.0,2898.6,1.858,43.0,0.15679,0.00024,19,Nguy hiểm
8.89,574.0,276.6,4.43,832.5,0.02138,0.00041,23,Kém
6.72,911.5,1053.0,9.918,69.5,0.13465,0.00059,5,Nguy hiểm
5.3,549.0,1703.5,1.981,172.7,0.00526,0.00347,574,Kém
6.05,202.6,139.5,4.525,138.5,0.00639,0.01945,2397,Nguy hiểm
7.55,112.5,103.4,1.404,199.7,0.0006,0.0014,1,Tốt
8.17,87.9,329.7,0.087,193.7,0.01185,0.00026,14,Trung bình
8.02,114.1,2051.7,0.511,794.6,0.00432,0.00293,623,Kém
8.56,396.6,422.5,0.642,83.0,0.00047,0.00055,3,Trung bình
7.78,205.1,993.4,1.584,102.8,0.01064,0.0005,170,Trung bình
5.28,116.6,1685.4,1.925,706.5,0.02076,0.00098,14,Kém
8.15,598.2,290.0,1.801,717.3,0.00062,0.00591,564,Kém
7.34,340.2,162.4,5.965,88.8,0.01402,0.00026,246,Nguy hiểm
8.01,112.6,161.0,1.263,138.3,0.00612,0.00136,7,Tốt
7.8,215.9,198.5,1.665,163.2,0.00082,0.00076,15,Tốt
8.73,137.3,248.5,0.025,398.3,0.00724,0.00117,14,Trung bình
7.67,199.7,101.4,1.306,148.9,0.00527,0.00148,14,Tốt
7.41,175.6,259.1,0.421,150.2,0.00168,0.00018,15,Tốt
7.93,141.6,216.1,1.204,104.0,0.00194,0.00024,7,Tốt
7.32,93.1,88.6,1.228,52.3,0.00591,0.0003,4,Tốt
9.98,126.4,2098.5,1.708,178.4,0.00148,0.00543,317,Kém
6.85,132.0,235.0,1.365,322.4,0.00403,0.0002,146,Trung bình
9.08,705.1,1812.7,4.645,121.7,0.00723,0.00818,9,Kém
7.9,337.7,484.8,0.644,1118.2,0.11374,0.01817,8,Nguy hiểm
8.13,349.1,844.9,0.994,309.3,0.00716,0.00086,5,Trung bình
5.18,95.0,1655.7,0.872,191.0,0.00058,0.00126,672,Kém
10.08,575.1,379.5,0.536,644.7,0.00121,0.00873,63,Kém
7.89,120.1,178.9,0.723,191.2,0.00537,0.00043,19,Tốt
7.2,217.9,261.4,6.924,60.4,0.00756,0.00328,176,Nguy hiểm
6.71,120.2,466.1,1.662,77.6,0.00053,0.00034,19,Tốt
7.67,197.6,435.2,0.36,58.5,0.00319,0.00094,21,Tốt
7.94,113.5,1732.8,1.842,1257.2,0.00287,0.04702,3465,Nguy hiểm
6.73,81.7,326.7,1.985,163.1,0.00085,0.00036,2,Tốt
7.95,106.5,2252.6,0.948,1319.5,0.00279,0.00747,19,Nguy hiểm
7.2,715.1,804.6,1.838,519.6,0.03637,0.00728,0,Kém
5.21,135.1,368.8,1.103,750.6,0.00729,0.00466,277,Kém
7.68,141.3,1009.6,4.382,56.9,0.07361,0.00036,4981,Nguy hiểm
6.82,144.5,1025.9,0.569,213.6,0.01083,0.00108,69,Trung bình
6.1,166.2,174.4,0.086,400.6,0.00461,0.00084,0,Trung bình
6.98,148.0,796.6,0.528,84.5,0.00515,0.00294,73,Trung bình
11.44,194.0,107.9,5.508,100.4,0.00631,0.00113,56,Nguy hiểm
9.65,521.3,1729.8,0.558,192.4,0.01309,0.00016,2,Kém
7.65,198.4,188.4,0.667,77.1,0.00546,0.00049,15,Tốt
7.37,312.7,457.0,1.919,218.0,0.16943,0.00511,2218,Nguy hiểm
7.63,341.6,243.0,1.009,76.1,0.00144,0.00148,70,Trung bình
7.57,156.7,970.5,0.338,1374.7,0.14045,0.00084,8,Nguy hiểm
5.11,126.3,1749.6,1.315,59.5,0.00071,0.00875,319,Kém
7.21,174.3,295.1,0.364,151.3,0.00136,0.00126,19,Tốt
6.74,215.1,366.2,0.518,71.1,0.00495,0.00044,13,Tốt
7.32,203.1,109.0,1.012,156.5,0.00413,0.00077,15,Tốt
4.42,180.5,1845.6,0.664,140.0,0.00088,0.00296,17,Nguy hiểm
8.14,719.0,148.0,0.663,103.6,0.03899,0.00504,752,Kém
9.04,192.1,446.4,0.611,1263.7,0.00789,0.00021,20,Nguy hiểm
7.26,168.7,748.2,1.01,172.4,0.01425,0.00114,6,Trung bình
11.61,204.9,367.9,1.938,160.7,0.18777,0.00792,15,Nguy hiểm
7.76,216.3,421.0,9.778,115.3,3e-05,0.0004,2640,Nguy hiểm
11.96,982.6,337.5,1.598,93.4,0.11808,0.00057,4,Nguy hiểm
6.75,644.6,342.9,4.416,709.0,0.04448,0.00241,3,Kém
7.88,897.5,145.8,1.723,123.3,0.19301,0.00373,17,Nguy hiểm
7.54,343.0,495.9,1.74,54.4,0.00017,0.00271,10,Trung bình
6.84,196.0,1078.4,1.333,396.2,0.00302,0.00075,13,Trung bình
5.29,695.7,388.1,1.602,77.5,0.00194,0.00353,524,Kém
5.42,657.0,183.7,0.604,188.6,0.01837,0.0003,477,Kém
6.97,117.2,452.0,6.234,154.0,0.0745,0.00804,398,Nguy hiểm
8.76,148.0,371.7,1.597,105.0,0.01358,0.00079,8,Trung bình
7.58,156.5,257.3,0.78,77.8,0.00136,0.00036,14,Tốt
10.0,218.7,1550.0,4.923,343.4,0.00349,3e-05,14,Kém
9.69,119.0,444.5,0.733,118.5,0.0026,0.00789,740,Kém
9.7,173.7,1617.0,4.242,53.8,0.04045,0.00135,20,Kém
6.78,377.0,253.1,0.701,213.2,0.01173,0.00145,24,Trung bình
9.09,381.5,370.6,3.134,149.0,0.00126,0.00113,13,Trung bình
9.88,178.3,465.4,1.034,209.7,0.1791,0.01426,11,Nguy hiểm
7.57,190.2,1758.9,4.59,99.1,0.03094,0.001,633,Kém
10.26,212.9,1064.2,1.364,1122.7,0.00356,0.00147,6,Nguy hiểm
7.95,144.4,286.5,3.676,151.2,0.0032,0.00126,113,Trung bình
7.77,611.4,147.7,1.61,59.3,0.01872,0.00607,16,Kém
7.41,178.4,978.1,1.574,388.6,0.00231,0.00086,19,Trung bình
6.08,388.2,162.9,1.459,114.6,0.01062,0.0004,1,Trung bình
5.14,636.2,314.4,4.539,41.7,0.03951,0.00088,18,Kém
8.72,164.0,119.0,1.109,198.4,0.01292,0.00018,14,Trung bình
7.28,170.8,338.1,0.415,115.5,0.00735,0.0011,15,Tốt
6.02,118.9,974.9,0.079,45.1,0.00483,0.00101,19,Trung bình
7.38,108.9,474.6,1.917,146.0,0.00098,0.0007,23,Tốt
7.98,82.0,391.7,0.31,177.7,0.00244,0.00122,3,Tốt
8.69,184.5,253.5,6.652,195.4,0.00718,0.00067,120,Nguy hiểm
7.03,410.3,755.0,1.091,45.1,0.00313,0.0004,1596,Nguy hiểm
7.98,102.9,368.2,1.201,194.7,0.00445,0.00062,2,Tốt
8.16,128.5,194.3,0.935,110.4,0.00114,0.00148,4,Tốt
8.07,147.5,264.8,5.796,148.1,0.00302,0.04216,4151,Nguy hiểm
10.11,175.6,469.6,0.597,81.6,0.00214,0.00727,588,Kém
11.06,165.5,373.0,0.055,71.5,0.00555,0.02525,25,Nguy hiểm
6.77,202.8,84.9,0.357,44.7,0.00721,0.00129,1,Tốt
8.9,564.9,98.3,4.645,84.7,0.00757,0.00866,231,Kém
6.83,634.4,215.5,7.834,67.8,0.09121,0.00024,2858,Nguy hiểm
8.08,120.1,113.1,1.321,96.0,0.00282,0.00061,4,Tốt
6.75,90.4,380.8,0.961,326.1,0.00664,0.00261,23,Trung bình
7.12,117.2,101.4,0.514,189.1,0.00217,0.00064,19,Tốt
6.81,602.5,468.1,4.535,701.9,0.00504,0.00558,10,Kém
8.98,348.9,385.9,0.689,41.4,0.00797,0.00335,16,Trung bình
8.87,94.7,280.1,0.044,175.5,0.00288,0.00142,137,Trung bình
7.14,115.6,340.5,1.217,41.9,0.00611,0.00017,5,Tốt
5.2,660.8,190.2,4.561,519.4,0.00308,6e-05,128,Kém
7.08,173.2,196.7,1.544,217.2,0.00044,0.00067,14,Tốt
8.13,124.6,270.5,3.848,109.5,0.01278,0.00063,21,Trung bình
8.14,173.0,181.2,1.187,847.1,0.03085,0.00516,330,Kém
6.05,145.3,162.4,1.395,688.3,0.02233,0.00129,288,Kém
6.83,194.9,1015.1,3.404,122.7,0.0058,0.00226,16,Trung bình
7.54,219.3,352.8,0.613,98.5,0.05531,0.02715,7,Nguy hiểm
7.58,678.8,293.9,8.252,123.4,0.03955,0.00127,23,Nguy hiểm
6.86,130.3,387.1,0.752,61.7,0.00543,0.0015,13,Tốt
8.04,180.9,207.9,1.774,45.7,0.00186,0.00031,12,Tốt
8.15,193.2,149.2,0.564,192.9,0.00545,0.00084,24,Tốt
8.09,334.7,1045.1,3.843,124.9,0.00636,0.00019,15,Trung bình
8.14,82.4,914.9,0.795,206.3,0.00753,0.00315,136,Trung bình
7.65,124.1,307.2,1.302,165.0,0.00201,0.00123,17,Tốt
7.3,104.4,1936.5,4.739,755.8,0.03095,6e-05,1,Kém
7.92,524.8,205.7,4.637,150.9,0.0297,0.00621,13,Kém
6.7,219.0,913.3,1.14,276.7,5e-05,0.00078,167,Trung bình
7.58,185.8,1082.2,0.066,142.1,0.00242,0.00031,13,Trung bình
7.29,199.4,90.8,0.473,342.1,0.00435,0.00371,23,Trung bình
6.87,181.6,290.6,0.879,330.7,0.01373,0.0008,145,Trung bình
6.84,348.6,418.6,1.663,141.0,0.00155,0.00024,173,Trung bình
8.65,82.9,295.0,1.399,83.5,0.01283,0.00015,4,Trung bình
7.06,104.2,368.6,1.261,121.1,0.01106,0.00347,7,Trung bình
11.71,146.3,340.9,0.072,104.9,0.00456,0.02293,6,Nguy hiểm
7.72,94.1,131.9,1.813,150.0,0.00291,0.00033,9,Tốt
8.19,332.8,859.2,0.961,105.5,0.00145,0.00022,69,Trung bình
5.42,900.4,466.8,4.603,56.3,0.19854,1e-05,19,Nguy hiểm
6.3,201.0,141.5,0.021,121.7,0.00529,6e-05,106,Trung bình
5.11,215.4,1975.8,0.388,721.1,0.00215,0.0012,6,Kém
7.43,565.3,136.6,8.779,215.4,0.00203,0.00099,18,Nguy hiểm
8.04,94.4,888.9,0.949,81.2,0.01218,0.00024,7,Trung bình
9.95,148.0,2159.3,4.71,84.5,0.01959,0.0006,1,Kém
6.93,91.8,308.2,0.864,174.1,0.0029,0.00127,6,Tốt
6.94,103.7,1559.5,3.394,553.3,0.02922,0.0063,6,Kém
7.24,601.0,825.7,0.982,216.1,0.10321,0.00028,7,Nguy hiểm
11.31,213.8,1581.7,1.38,74.5,0.00267,0.00287,0,Nguy hiểm
8.03,84.8,221.9,1.314,145.2,0.00519,0.00132,2,Tốt
6.75,153.0,166.8,1.822,133.7,0.00108,0.00059,23,Tốt
7.52,169.1,142.8,0.658,71.1,0.0053,0.00034,10,Tốt
9.82,141.9,1625.4,0.085,772.7,0.00553,0.00124,443,Kém
6.93,91.0,2668.7,7.333,212.4,0.00369,0.00039,841,Nguy hiểm
7.7,618.7,118.3,0.994,542.8,0.00567,0.0045,12,Kém
7.21,208.6,455.3,1.978,96.6,0.00431,0.00097,23,Tốt
5.41,683.5,1695.2,1.62,132.5,0.00672,0.0005,8,Kém
7.41,188.2,245.6,0.357,265.9,0.00016,4e-05,73,Trung bình
10.26,401.4,141.5,0.02,119.0,0.00262,0.0013,4787,Nguy hiểm
6.91,598.0,116.4,4.618,1051.1,0.00636,0.00051,7,Nguy hiểm
6.85,130.5,482.1,1.055,790.2,0.18003,0.00061,11,Nguy hiểm
7.23,182.9,2074.3,4.752,790.7,0.00305,0.00358,835,Kém
6.98,198.4,427.9,0.843,59.6,0.00146,0.00053,8,Tốt
8.07,160.3,330.3,4.591,579.0,0.01263,0.0047,883,Kém
5.34,601.9,353.9,0.527,649.1,0.11854,0.00039,11,Nguy hiểm
7.97,112.2,392.5,1.359,90.2,0.0011,0.00134,18,Tốt
5.28,650.0,1863.4,0.57,162.3,0.00409,0.00133,488,Kém
7.69,161.0,117.3,0.911,110.7,0.00566,0.00034,12,Tốt
7.49,399.4,171.8,1.131,182.0,0.17801,0.00034,1819,Nguy hiểm
7.75,130.9,401.3,0.03,204.6,0.0119,0.00236,17,Trung bình
8.18,105.0,487.8,1.435,261.1,0.00689,0.00293,0,Trung bình
7.22,154.4,496.4,1.27,149.2,0.00072,0.00117,15,Tốt
7.83,139.8,252.5,1.39,146.8,0.00033,0.00109,20,Tốt
7.48,88.9,134.6,1.353,157.1,0.00703,0.00126,1,Tốt
7.61,206.8,295.5,4.67,195.4,0.00152,0.00031,1441,Nguy hiểm
8.75,115.5,1588.8,1.244,583.8,0.02349,0.00617,20,Kém
9.85,85.9,144.0,4.448,85.4,0.02866,0.00101,399,Kém
6.9,583.3,2155.0,1.648,318.5,0.00393,0.00094,233,Kém
7.87,95.4,2102.7,4.438,612.5,0.02845,0.00144,14,Kém
7.84,96.0,775.5,0.489,194.6,0.00463,0.00061,96,Trung bình
5.41,655.6,185.2,0.703,117.0,0.0004,0.00462,542,Kém
7.21,94.3,409.0,0.724,282.2,0.00138,0.00032,174,Trung bình
6.88,220.0,397.7,0.763,205.6,0.00032,0.0013,21,Tốt
7.18,108.2,447.8,1.036,126.7,0.01076,0.00333,17,Trung bình
11.28,131.1,1020.6,1.75,575.9,0.00782,2e-05,741,Nguy hiểm
7.68,206.7,474.0,0.585,126.4,0.00145,0.00116,19,Tốt
5.43,595.3,1642.2,1.219,88.6,0.04338,0.00013,3,Kém
7.83,171.5,303.1,1.403,162.0,0.00583,0.00103,12,Tốt
6.4,113.2,358.8,0.502,316.4,0.00082,0.00053,15,Trung bình
7.6,192.0,2086.1,0.714,180.3,0.02153,0.00566,317,Kém
4.59,169.7,488.4,5.248,187.3,0.00656,0.00673,1504,Nguy hiểm
7.08,182.1,461.5,1.628,61.6,0.00024,0.0008,4,Tốt
7.47,135.0,444.3,0.95,168.6,0.00711,6e-05,10,Tốt
7.11,406.2,809.6,1.896,384.9,0.00315,0.00133,3,Trung bình
7.23,199.1,2055.0,3.863,674.8,0.03709,0.0009,713,Kém
8.19,331.5,785.1,0.385,389.3,0.00674,0.00142,15,Trung bình
6.96,196.0,262.8,1.587,67.8,0.00315,5e-05,11,Tốt
7.53,174.5,823.1,1.474,136.4,0.01357,0.00125,101,Trung bình
7.47,169.0,1605.0,4.064,767.5,0.00693,0.005,463,Kém
6.8,92.8,498.0,1.567,178.7,0.07631,0.00832,4537,Nguy hiểm
5.14,114.3,217.4,0.638,204.8,0.033,0.0086,12,Kém
7.73,414.1,202.2,1.951,314.0,0.00211,2e-05,74,Trung bình
11.8,174.3,329.3,0.956,104.1,0.19642,0.00018,14,Nguy hiểm
11.7,97.0,258.6,0.912,144.7,0.00372,0.00033,3166,Nguy hiểm
6.25,152.3,369.2,1.027,43.1,0.01201,0.00077,71,Trung bình
6.93,387.1,446.9,1.919,418.7,0.00726,0.00088,92,Trung bình
5.43,377.2,440.9,1.498,213.5,0.19739,0.00103,74,Nguy hiểm
7.63,206.2,491.6,1.434,96.6,0.00783,0.00089,1,Tốt
8.12,156.0,224.5,0.394,155.9,0.00706,0.0012,19,Tốt
8.98,400.7,126.2,1.025,83.7,0.00149,0.00036,1,Trung bình
10.2,180.1,429.1,7.913,130.8,0.01336,0.00573,1,Nguy hiểm
9.91,113.9,2007.0,0.46,673.3,0.00508,0.00062,573,Kém
7.86,417.5,163.2,0.498,169.2,0.00472,0.00689,4089,Nguy hiểm
7.5,194.5,108.3,1.052,170.7,0.04265,0.00347,3583,Nguy hiểm
6.72,167.9,2233.6,1.479,1161.5,0.00432,0.0005,3471,Nguy hiểm
3.71,213.4,169.2,4.424,108.6,0.00174,0.00044,3200,Nguy hiểm
7.21,576.7,712.8,4.67,81.0,0.01632,0.00116,18,Kém
8.1,422.5,108.3,3.837,319.0,0.00396,0.00114,24,Trung bình
8.07,87.7,310.2,0.451,63.4,0.00704,0.00138,24,Tốt
7.78,95.9,867.2,3.252,158.7,0.00602,0.00148,5,Trung bình
8.93,111.7,353.7,0.484,1202.0,0.00676,0.00074,15,Nguy hiểm
7.34,95.2,119.8,0.861,111.2,0.0068,0.00147,13,Tốt
7.23,134.7,215.2,1.082,192.6,0.00732,0.00025,9,Tốt
6.72,203.5,1986.6,0.925,87.2,0.09912,0.00104,433,Nguy hiểm
6.83,124.8,385.0,4.402,46.1,0.03523,0.00696,327,Kém
7.64,549.1,275.1,0.879,180.3,0.00238,0.00095,1215,Nguy hiểm
7.47,601.4,2102.1,4.268,710.9,0.0075,0.00016,5,Kém
4.15,105.0,134.7,3.4,1322.7,0.00715,0.00061,19,Nguy hiểm
7.49,549.9,149.3,1.253,820.0,9e-05,0.02617,2744,Nguy hiểm
6.83,692.1,123.4,0.673,711.9,0.01739,0.00368,328,Kém
5.35,322.2,2126.3,0.931,204.5,0.00548,0.00116,211,Kém
7.1,92.3,289.4,0.33,701.4,0.0014,0.00891,734,Kém
11.93,155.3,342.4,0.048,54.2,0.00371,0.00117,3788,Nguy hiểm
7.49,166.8,2058.9,0.052,114.4,0.1013,0.00099,58,Nguy hiểm
8.19,98.9,337.9,0.774,83.7,0.00341,0.00078,12,Tốt
7.34,204.5,2077.0,1.086,58.5,0.07288,0.00062,16,Nguy hiểm
6.08,178.0,247.4,0.95,191.1,0.01062,0.00126,21,Trung bình
6.89,135.0,82.1,1.322,72.1,0.0026,0.00061,15,Tốt
5.24,127.9,201.1,0.308,745.0,0.00038,0.00527,4,Kém
11.73,169.0,127.1,8.3,261.1,0.00043,0.03535,10,Nguy hiểm
7.78,186.1,169.9,0.057,826.6,0.02598,0.00111,298,Kém
10.19,96.0,1919.5,4.474,48.2,0.00532,0.00831,1,Kém
7.01,200.7,344.6,1.111,110.4,0.00181,0.00053,8,Tốt
7.72,309.9,182.9,0.065,192.7,0.00542,0.00266,17,Trung bình
7.24,316.3,794.5,0.451,403.2,0.00606,5e-05,10,Trung bình
4.73,94.7,304.0,4.315,200.9,0.04386,0.00795,9,Nguy hiểm
7.42,330.0,162.3,1.005,58.8,0.0019,0.04455,5,Nguy hiểm
7.36,171.0,1622.0,0.682,761.6,0.02978,0.00861,72,Kém
7.19,599.6,344.8,0.394,714.0,0.02419,0.00016,24,Kém
6.08,152.1,2085.1,0.545,62.8,0.00368,0.01308,16,Nguy hiểm
10.13,710.1,211.5,3.715,728.6,0.00457,0.00611,1,Kém
7.65,540.7,2072.3,4.807,1147.9,0.00114,0.00083,22,Nguy hiểm
10.22,584.9,1883.1,1.959,602.3,0.00418,0.00043,17,Kém
7.25,578.9,489.5,1.41,306.6,0.00666,0.00824,819,Kém
9.78,165.6,330.9,1.435,1097.4,0.00745,0.00104,2,Nguy hiểm
9.98,116.0,774.2,4.29,174.7,0.00788,0.00591,16,Kém
8.06,167.7,356.6,1.084,117.4,0.00723,0.00062,1,Tốt
6.0,91.8,313.1,0.062,199.0,0.00595,3e-05,19,Trung bình
8.81,119.6,741.3,0.608,97.9,0.00496,0.00022,6,Trung bình
7.99,211.9,302.9,0.636,1274.3,0.1032,0.00103,4249,Nguy hiểm
9.93,171.5,314.6,4.704,120.2,0.01711,0.00062,91,Kém
5.32,597.2,1093.4,4.423,65.1,0.0045,0.00114,572,Kém
3.74,628.0,446.3,1.119,533.9,0.0032,0.00319,6,Nguy hiểm
7.1,181.7,454.8,9.76,130.0,0.00299,0.00544,365,Nguy hiểm
6.0,406.6,1065.6,0.556,214.3,0.00631,0.00051,20,Trung bình
7.74,743.9,346.8,1.143,1342.1,0.01612,0.00141,24,Nguy hiểm
7.36,125.6,327.8,4.14,369.8,0.00496,0.0034,13,Trung bình
7.52,618.7,2132.3,1.728,694.4,0.03553,0.00067,22,Kém
5.27,154.8,833.1,0.648,133.0,0.19196,0.04189,20,Nguy hiểm
8.02,198.9,1847.8,8.702,172.5,0.00549,0.00074,825,Nguy hiểm
8.14,600.4,456.1,0.987,56.8,0.04344,0.0089,23,Kém
7.71,536.4,484.7,4.285,611.6,0.00761,0.00115,485,Kém
7.06,125.8,197.7,1.371,83.8,0.00044,0.00127,13,Tốt
8.02,177.0,435.3,0.884,134.7,0.00171,0.00126,5,Tốt
7.8,133.9,177.5,0.622,62.5,0.00701,0.00053,0,Tốt
8.01,111.4,376.9,0.503,412.4,0.00674,0.00044,115,Trung bình
7.71,215.9,250.7,0.9,52.9,0.07638,0.01947,24,Nguy hiểm
7.51,107.9,435.2,0.827,1104.8,0.03196,0.01896,298,Nguy hiểm
7.25,88.7,427.6,1.986,164.7,0.00705,9e-05,14,Tốt
7.37,190.3,259.9,1.682,519.9,0.03634,0.00348,271,Kém
8.09,127.2,359.4,0.439,91.0,0.00471,0.00043,17,Tốt
7.94,114.9,471.2,1.535,75.6,5e-05,0.00037,21,Tốt
6.73,189.1,222.4,1.539,193.4,0.00642,0.00118,19,Tốt
10.95,813.1,850.5,0.652,219.0,0.0056,0.00745,19,Nguy hiểm
10.29,607.3,1907.0,1.172,663.8,0.00285,0.00107,4,Kém
8.08,185.7,117.5,0.396,148.1,0.00264,0.00088,19,Tốt
6.96,103.6,320.9,1.678,132.0,0.00468,8e-05,15,Tốt
8.04,218.8,2914.0,0.08,1179.3,0.0037,0.00803,14,Nguy hiểm
7.32,160.1,2126.9,3.877,85.5,0.00471,0.00672,771,Kém
11.85,125.9,395.0,1.184,57.2,0.01324,0.00065,14,Nguy hiểm
7.33,134.1,172.6,1.059,104.7,0.00302,3e-05,13,Tốt
7.6,93.9,346.9,0.988,203.5,0.00584,0.00078,2,Tốt
6.94,165.6,212.1,1.191,198.4,0.0035,0.00018,13,Tốt
8.63,610.7,1836.6,1.932,1274.5,0.00304,0.00041,18,Nguy hiểm
4.41,198.4,474.7,0.497,173.1,0.01203,0.00147,5,Nguy hiểm
7.5,199.1,360.1,1.901,164.4,0.00345,0.00025,21,Tốt
7.53,159.9,338.8,0.998,43.5,0.00313,0.00053,20,Tốt
7.1,121.9,153.2,0.446,1127.2,0.0062,0.02038,4,Nguy hiểm
8.05,623.9,463.4,4.314,56.3,0.03099,0.00115,789,Kém
9.0,306.7,456.5,0.91,74.1,0.00313,0.00054,76,Trung bình
7.77,713.6,757.9,1.067,576.2,0.0386,0.00467,20,Kém
6.97,219.0,471.9,1.742,133.3,0.00489,0.00061,7,Tốt
6.96,88.7,332.1,0.842,359.0,0.014,4e-05,14,Trung bình
6.84,413.5,275.4,0.803,184.7,0.00657,0.00044,139,Trung bình
8.2,218.9,380.0,0.572,130.0,0.00296,0.0007,16,Tốt
7.07,125.7,440.2,0.071,170.9,0.01345,0.00322,14,Trung bình
6.36,369.1,367.9,4.0,162.4,0.00637,0.04054,14,Nguy hiểm
8.99,83.0,249.5,0.781,120.0,0.07357,0.00098,4384,Nguy hiểm
7.66,219.2,395.7,8.961,1281.8,0.00382,0.03278,10,Nguy hiểm
6.97,207.7,314.4,4.395,720.7,0.00439,0.00708,666,Kém
7.54,186.7,2342.3,8.062,1116.4,0.10933,0.00071,21,Nguy hiểm
6.07,766.6,336.6,8.176,213.0,0.00368,0.00089,21,Nguy hiểm
9.99,705.3,219.5,1.779,155.5,0.02775,0.00887,23,Kém
3.45,103.7,2096.0,1.24,1158.8,0.00419,0.00102,21,Nguy hiểm
7.78,371.3,906.7,4.266,1184.9,0.006,0.00106,20,Nguy hiểm
8.16,153.4,370.6,4.882,1211.5,0.1866,6e-05,2574,Nguy hiểm
7.51,397.8,368.4,0.043,156.4,0.00403,0.00224,12,Trung bình
6.86,211.3,99.9,1.006,116.6,0.00168,0.00116,4,Tốt
5.38,659.1,1895.2,1.71,759.0,0.00649,0.00045,3,Kém
7.93,208.6,182.1,1.655,283.5,0.00769,0.00268,159,Trung bình
8.1,182.3,419.9,1.912,832.6,0.09078,0.00094,457,Nguy hiểm
6.35,190.2,844.3,0.58,89.5,0.00407,0.00279,25,Trung bình
6.29,89.5,221.5,4.714,535.8,0.02408,0.0014,22,Kém
8.05,603.7,735.2,4.439,817.5,0.00301,0.0007,245,Kém
7.36,183.5,363.7,0.605,149.9,0.00441,0.00075,7,Tốt
7.04,632.1,219.2,0.533,67.2,0.00561,0.00077,1373,Nguy hiểm
6.44,132.2,782.1,1.773,126.9,0.00758,0.00045,113,Trung bình
7.12,211.7,1998.4,1.623,136.1,0.03197,8e-05,380,Kém
8.08,92.0,234.0,1.414,219.9,0.00496,0.00082,12,Tốt
5.18,677.4,389.3,0.793,200.0,0.00611,0.00528,513,Kém
6.18,141.8,198.1,1.383,66.5,0.0129,0.00063,18,Trung bình
5.34,155.8,447.0,4.466,46.3,0.00298,0.0062,746,Kém
6.96,219.5,1607.2,5.757,65.0,0.00023,0.00618,3632,Nguy hiểm
7.44,515.9,1750.8,0.422,81.1,0.00059,0.00629,306,Kém
6.96,133.1,903.4,3.629,172.6,0.00384,0.00136,11,Trung bình
8.1,206.6,114.4,1.883,203.5,0.00444,0.00104,15,Tốt
6.97,94.4,327.3,0.822,199.3,0.00398,0.00078,21,Tốt
7.26,185.0,474.0,1.759,1226.3,0.04203,0.0003,16,Nguy hiểm
7.88,154.0,115.4,1.532,66.3,0.00733,0.00126,17,Tốt
7.73,360.9,958.8,1.19,126.9,0.00254,0.00342,2,Trung bình
6.24,150.1,2125.0,0.511,154.3,0.03322,0.00812,11,Kém
7.41,187.7,471.3,1.091,87.1,0.00571,0.00126,8,Tốt
7.13,124.7,196.0,0.051,195.9,0.15568,0.00739,746,Nguy hiểm
6.83,125.4,277.2,0.58,182.5,0.00342,0.00122,5,Tốt
6.71,204.0,438.9,0.533,196.7,0.00343,0.00045,20,Tốt
6.89,164.5,309.1,0.655,173.8,0.00067,0.00073,7,Tốt
9.01,152.7,499.0,1.195,44.1,0.00251,0.00309,88,Trung bình
6.34,619.9,184.0,0.486,138.9,0.00691,0.02356,4763,Nguy hiểm
